time,price,nav
2020-10-06,915.67,13016.03
2020-10-07,919.72,13016.03
2020-10-08,918.84,13016.03
2020-10-09,924.0,13016.03
2020-10-12,925.83,13016.03
2020-10-13,929.86,12960.73
2020-10-14,940.18,12960.73
2020-10-15,942.76,12960.73
2020-10-16,943.3,12960.73
2020-10-19,943.69,12960.73
2020-10-20,944.42,13211.94
2020-10-21,939.03,13211.94
2020-10-22,949.9,13211.94
2020-10-23,961.26,13211.94
2020-10-26,950.8,13211.94
2020-10-27,946.47,13200.78
2020-10-28,921.05,13200.78
2020-10-29,919.08,13200.78
2020-10-30,925.47,13200.78
2020-11-02,933.68,13200.78
2020-11-03,935.41,13013.41
2020-11-03,935.41,13013.41
2020-11-04,939.76,13013.41
2020-11-05,937.75,13013.41
2020-11-06,938.29,13013.41
2020-11-09,951.99,13013.41
2020-11-10,951.9,13368.31
2020-11-10,951.9,13368.31
2020-11-11,952.22,13368.31
2020-11-12,959.28,13368.31
2020-11-13,966.29,13368.31
2020-11-16,950.79,13368.31
2020-11-17,968.9,13597.28
2020-11-18,973.53,13597.28
2020-11-19,983.26,13597.28
2020-11-20,990.0,13597.28
2020-11-23,994.19,13597.28
2020-11-24,995.76,14133.12
2020-11-25,999.94,14133.12
2020-11-26,1005.97,14133.12
2020-11-27,1010.22,14133.12
2020-11-30,1003.08,14133.12
2020-12-01,1008.87,14349.84
2020-12-02,1014.32,14349.84
2020-12-03,1019.8,14349.84
2020-12-04,1021.49,14349.84
2020-12-07,1029.98,14349.84
2020-12-08,1029.26,14521.4
2020-12-09,1039.13,14521.4
2020-12-10,1030.91,14521.4
2020-12-11,1045.96,14521.4
2020-12-14,1064.09,14521.4
2020-12-15,1055.27,14879.95
2020-12-16,1066.99,14879.95
2020-12-17,1051.77,14879.95
2020-12-18,1067.46,14879.95
2020-12-21,1081.08,14879.95
2020-12-22,1083.45,15265.45
2020-12-23,1078.9,15265.45
2020-12-24,1067.52,15265.45
2020-12-25,1084.42,15265.45
2020-12-28,1091.33,15265.45
2020-12-29,1099.49,15364.78
2020-12-30,1097.54,15364.78
2020-12-31,1103.87,15364.78
2021-01-04,1120.47,15364.78
2021-01-05,1132.55,16015.3
2021-01-06,1143.21,16015.3
2021-01-07,1156.49,16015.3
2021-01-08,1167.69,16015.3
2021-01-11,1184.89,16015.3
2021-01-12,1192.28,16832.98
2021-01-13,1186.05,16832.98
2021-01-14,1187.4,16832.98
2021-01-15,1194.2,16832.98
2021-01-18,1191.94,16832.98
2021-01-19,1131.0,17248.71
2021-01-20,1134.68,17248.71
2021-01-21,1164.21,17248.71
2021-01-22,1166.78,17248.71
2021-01-25,1166.05,17248.71
2021-01-26,1136.12,17222.75
2021-01-27,1097.17,17222.75
2021-01-28,1023.94,17222.75
2021-01-29,1056.61,17222.75
2021-02-01,1035.51,17222.75
2021-02-02,1075.53,15445.52
2021-02-03,1111.29,15445.52
2021-02-04,1112.19,15445.52
2021-02-05,1126.91,15445.52
2021-02-08,1083.18,15445.52
2021-02-09,1114.93,16411.38
2021-02-17,1155.78,16411.38
2021-02-18,1174.38,16411.38
2021-02-19,1173.5,16411.38
2021-02-22,1175.04,16411.38
2021-02-23,1177.64,17805.66
2021-02-24,1162.01,17805.66
2021-02-25,1165.43,17805.66
2021-02-26,1168.47,17805.66
2021-03-01,1186.17,17805.66
2021-03-02,1186.61,18066.97
2021-03-03,1186.95,18066.97
2021-03-04,1168.52,18066.97
2021-03-05,1168.69,18066.97
2021-03-08,1168.27,18066.97
2021-03-09,1161.97,17882.86
2021-03-10,1170.08,17882.86
2021-03-11,1181.73,17882.86
2021-03-12,1181.56,17882.86
2021-03-15,1184.56,17882.86
2021-03-16,1179.9,18294.26
2021-03-17,1186.09,18294.26
2021-03-18,1200.94,18294.26
2021-03-19,1194.05,18294.26
2021-03-22,1194.43,18294.26
2021-03-23,1183.45,18518.92
2021-03-24,1161.81,18518.92
2021-03-25,1163.1,18518.92
2021-03-26,1162.21,18518.92
2021-03-29,1175.68,18518.92
2021-03-30,1186.36,18024.5
2021-03-31,1191.44,18024.5
2021-04-01,1216.1,18024.5
2021-04-02,1224.45,18024.5
2021-04-05,1236.05,18024.5
2021-04-06,1239.96,18574.34
2021-04-07,1242.38,18574.34
2021-04-08,1234.89,18574.34
2021-04-09,1231.66,18574.34
2021-04-12,1252.45,18574.34
2021-04-13,1248.33,18887.99
2021-04-14,1255.87,18887.99
2021-04-15,1247.25,18887.99
2021-04-16,1238.71,18887.99
2021-04-19,1260.58,18887.99
2021-04-20,1268.28,18640.68
2021-04-22,1227.82,18640.68
2021-04-23,1248.53,18640.68
2021-04-26,1215.77,18640.68
2021-04-27,1219.75,18267.81
2021-04-28,1229.55,18267.81
2021-04-29,1239.39,18267.81
2021-05-04,1242.2,18677.81
2021-05-05,1256.43,18677.81
2021-05-06,1250.57,18677.81
2021-05-07,1241.81,18677.81
2021-05-10,1259.58,18677.81
2021-05-11,1256.04,19437.96
2021-05-12,1269.09,19437.96
2021-05-13,1261.99,19437.96
2021-05-14,1266.36,19437.96
2021-05-17,1258.7,19437.96
2021-05-18,1252.68,19619.26
2021-05-19,1262.49,19619.26
2021-05-20,1278.22,19619.26
2021-05-21,1283.93,19619.26
2021-05-24,1297.98,19619.26
2021-05-25,1308.58,20505.62
2021-05-26,1316.7,20505.62
2021-05-27,1303.57,20505.62
2021-05-28,1320.46,20505.62
2021-05-31,1328.05,20505.62
2021-06-01,1337.78,21319.05
2021-06-02,1340.78,21319.05
2021-06-03,1364.28,21319.05
2021-06-04,1374.05,21319.05
2021-06-07,1358.78,21319.05
2021-06-08,1319.88,21580.88
2021-06-09,1332.9,21580.88
2021-06-10,1323.58,21580.88
2021-06-11,1351.74,21580.88
2021-06-14,1361.72,21580.88
2021-06-15,1367.36,21875.66
2021-06-16,1356.52,21875.66
2021-06-17,1359.92,21875.66
2021-06-18,1377.77,21875.66
2021-06-21,1372.63,21875.66
2021-06-22,1379.97,22301.34
2021-06-23,1376.87,22301.34
2021-06-24,1379.72,22301.34
2021-06-25,1390.12,22301.34
2021-06-28,1405.81,22301.34
2021-06-29,1410.04,22688.0
2021-06-30,1408.55,22688.0
2021-07-01,1417.08,22688.0
2021-07-02,1420.27,22688.0
2021-07-05,1411.13,22688.0
2021-07-06,1354.79,22989.39
2021-07-07,1388.55,22989.39
2021-07-08,1374.68,22989.39
2021-07-09,1347.14,22989.39
2021-07-12,1296.3,22989.39
2021-07-13,1297.54,21249.88
2021-07-14,1279.91,21249.88
2021-07-15,1293.92,21249.88
2021-07-16,1299.31,21249.88
2021-07-19,1243.51,21249.88
2021-07-20,1273.29,20745.14
2021-07-21,1270.79,20745.14
2021-07-22,1293.67,20745.14
2021-07-23,1268.83,20745.14
2021-07-26,1272.71,20745.14
2021-07-27,1276.93,21695.85
2021-07-28,1277.07,21695.85
2021-07-29,1293.6,21695.85
2021-07-30,1310.05,21695.85
2021-08-02,1314.22,21695.85
2021-08-03,1332.44,22450.48
2021-08-04,1334.74,22450.48
2021-08-05,1345.55,22450.48
2021-08-06,1341.45,22450.48
2021-08-09,1359.86,22450.48
2021-08-10,1362.43,23477.65
2021-08-11,1357.79,23477.65
2021-08-12,1353.05,23477.65
2021-08-13,1357.05,23477.65
2021-08-16,1370.96,23477.65
2021-08-17,1363.09,23935.69
2021-08-18,1360.94,23935.69
2021-08-19,1374.85,23935.69
2021-08-20,1329.43,23935.69
2021-08-23,1298.86,23935.69
2021-08-24,1298.74,22688.32
2021-08-25,1309.55,22688.32
2021-08-26,1301.12,22688.32
2021-08-27,1313.2,22688.32
2021-08-30,1328.14,22688.32
2021-08-31,1331.47,23742.91
2021-09-01,1334.65,23773.96
2021-09-06,1346.39,23902.22
2021-09-07,1341.9,24073.83
2021-09-08,1333.61,23913.44
2021-09-09,1343.98,23828.46
2021-09-10,1345.31,24186.42
2021-09-13,1341.43,24202.52
2021-09-14,1339.7,24042.82
2021-09-15,1345.83,23984.78
2021-09-16,1345.87,24207.99
2021-09-17,1352.64,24433.2
2021-09-20,1350.48,24614.5
2021-09-21,1339.84,24444.64
2021-09-22,1350.68,24424.72
2021-09-23,1352.76,24672.91
2021-09-24,1351.17,24634.07
2021-09-27,1324.99,24483.89
2021-09-28,1339.31,23982.1
2021-09-29,1339.21,24433.17
2021-09-30,1342.06,24594.33
2021-10-01,1334.89,24646.32
2021-10-04,1339.54,24546.93
2021-10-05,1354.63,24854.42
2021-10-06,1362.82,24972.98
2021-10-07,1365.99,25189.14
2021-10-08,1372.73,25309.17
2021-10-11,1394.09,25496.31
2021-10-12,1394.8,25696.13
2021-10-13,1391.91,25694.8
2021-10-14,1391.85,25731.29
2021-10-15,1392.7,25734.83
2021-10-18,1395.53,25819.94
2021-10-19,1395.33,25838.42
2021-10-20,1393.8,25780.9
2021-10-21,1384.77,25647.07
2021-10-22,1389.24,25659.91
2021-10-25,1385.4,25702.78
2021-10-26,1391.63,25536.94
2021-10-27,1423.02,25808.08
2021-10-28,1438.01,26224.43
2021-10-29,1444.27,26337.73
2021-11-01,1438.97,26300.14
2021-11-02,1452.46,26092.02
2021-11-03,1444.3,26275.92
2021-11-04,1448.34,26043.39
2021-11-05,1456.51,26124.27
2021-11-08,1467.57,26354.73
2021-11-09,1461.5,26523.2
2021-11-10,1465.02,26534.81
2021-11-11,1462.35,26599.09
2021-11-12,1473.37,26486.34
2021-11-15,1476.57,26687.04
2021-11-16,1466.45,26680.24
2021-11-17,1475.85,26599.37
2021-11-18,1469.83,26686.18
2021-11-19,1452.35,26457.56
2021-11-22,1447.25,26006.36
2021-11-23,1463.63,25629.34
2021-11-24,1488.87,26008.07
2021-11-25,1500.81,26408.32
2021-11-26,1493.03,26552.58
2021-11-29,1484.84,26358.0
2021-11-30,1478.44,26315.46
2021-12-01,1485.19,26302.98
2021-12-02,1482.05,26404.51
2021-12-03,1443.32,26287.53
2021-12-06,1413.58,25721.62
2021-12-07,1446.77,25051.66
2021-12-08,1452.87,25576.5
2021-12-09,1467.98,25687.91
2021-12-10,1463.54,25915.46
2021-12-13,1476.21,26027.25
2021-12-14,1476.02,26199.24
2021-12-15,1475.5,26133.37
2021-12-16,1476.61,26102.33
2021-12-17,1479.79,26069.54
2021-12-20,1477.33,26054.62
2021-12-21,1478.74,25833.12
2021-12-22,1477.67,25893.47
2021-12-23,1456.96,25803.36
2021-12-24,1477.03,25803.36
2021-12-27,1488.88,25749.18
2021-12-28,1494.39,25898.18
2021-12-29,1485.82,26025.08
2021-12-30,1485.97,25948.87
2021-12-31,1498.28,26021.65
2022-01-04,1525.58,26124.04
2022-01-05,1522.5,26436.34
2022-01-06,1528.57,26481.67
2022-01-07,1528.48,26376.02
2022-01-10,1503.71,26334.19
2022-01-11,1492.31,26001.88
2022-01-12,1510.51,25794.11
2022-01-13,1496.05,26071.48
2022-01-14,1496.02,25963.91
2022-01-17,1452.84,26104.81
2022-01-18,1438.94,25179.17
2022-01-19,1442.79,25109.43
2022-01-20,1465.3,25361.31
2022-01-21,1472.89,25727.85
2022-01-24,1439.71,25789.0
2022-01-25,1479.58,25226.47
2022-01-26,1481.58,25816.2
2022-01-27,1470.76,25917.32
2022-01-28,1478.96,25637.57
2022-02-07,1497.66,25909.25
2022-02-08,1500.99,26216.82
2022-02-09,1505.38,26520.89
2022-02-10,1506.79,26667.45
2022-02-11,1501.71,26710.38
2022-02-14,1471.96,26778.34
2022-02-15,1492.75,26370.55
2022-02-16,1492.1,26553.51
2022-02-17,1507.99,26591.27
2022-02-18,1504.84,26853.79
2022-02-21,1507.13,26853.79
