time,price,nav
2021-06-07,1358.78,24810.04
2021-06-08,1319.88,24810.04
2021-06-09,1332.9,24494.64
2021-06-10,1323.58,24494.64
2021-06-11,1351.74,24494.64
2021-06-14,1361.72,24494.64
2021-06-15,1367.36,24494.64
2021-06-16,1356.52,25150.16
2021-06-17,1359.92,25150.16
2021-06-18,1377.77,25150.16
2021-06-21,1372.63,25150.16
2021-06-22,1379.97,25150.16
2021-06-23,1376.87,25420.37
2021-06-24,1379.72,25420.37
2021-06-25,1390.12,25420.37
2021-06-28,1405.81,25420.37
2021-06-29,1410.04,25420.37
2021-06-30,1408.55,25580.74
2021-06-30,1408.55,25559.08
2021-07-01,1417.08,25559.08
2021-07-02,1420.27,25559.08
2021-07-05,1411.13,25559.08
2021-07-06,1354.79,25559.08
2021-07-07,1388.55,24924.95
2021-07-08,1374.68,24924.95
2021-07-09,1347.14,24924.95
2021-07-12,1296.3,24924.95
2021-07-13,1297.54,24924.95
2021-07-14,1279.91,24704.38
2021-07-15,1293.92,24704.38
2021-07-16,1299.31,24704.38
2021-07-19,1243.51,24704.38
2021-07-20,1273.29,24704.38
2021-07-21,1270.79,24497.12
2021-07-22,1293.67,24497.12
2021-07-23,1268.83,24497.12
2021-07-26,1272.71,24497.12
2021-07-27,1276.93,24497.12
2021-07-28,1277.07,24761.92
2021-07-29,1293.6,24761.92
2021-07-30,1310.05,24761.92
2021-08-02,1314.22,24761.92
2021-08-03,1332.44,24761.92
2021-08-04,1334.74,25323.65
2021-08-05,1345.55,25323.65
2021-08-06,1341.45,25323.65
2021-08-09,1359.86,25323.65
2021-08-10,1362.43,25323.65
2021-08-11,1357.79,25663.42
2021-08-12,1353.05,25663.42
2021-08-13,1357.05,25663.42
2021-08-16,1370.96,25663.42
2021-08-17,1363.09,25663.42
2021-08-18,1360.94,25596.59
2021-08-19,1374.85,25596.59
2021-08-20,1329.43,25596.59
2021-08-23,1298.86,25596.59
2021-08-24,1298.74,25596.59
2021-08-25,1309.55,24813.34
2021-08-26,1301.12,24813.34
2021-08-27,1313.2,24813.34
2021-08-30,1328.14,24813.34
2021-08-31,1331.47,24813.34
2021-09-01,1334.65,25301.49
2021-09-06,1346.39,25301.49
2021-09-07,1341.9,25301.49
2021-09-08,1333.61,25416.51
2021-09-09,1343.98,25416.51
2021-09-10,1345.31,25416.51
2021-09-13,1341.43,25416.51
2021-09-14,1339.7,25416.51
2021-09-15,1345.83,25517.03
2021-09-16,1345.87,25517.03
2021-09-17,1352.64,25517.03
2021-09-20,1350.48,25517.03
2021-09-21,1339.84,25517.03
2021-09-22,1350.68,25617.56
2021-09-23,1352.76,25617.56
2021-09-24,1351.17,25617.56
2021-09-27,1324.99,25617.56
2021-09-28,1339.31,25617.56
2021-09-29,1339.21,25794.88
2021-09-30,1342.06,25794.88
2021-10-01,1334.89,25794.88
2021-10-04,1339.54,25794.88
2021-10-05,1354.63,25794.88
2021-10-06,1362.82,26008.52
2021-10-07,1365.99,26008.52
2021-10-08,1372.73,26008.52
2021-10-11,1394.09,26008.52
2021-10-12,1394.8,26008.52
2021-10-13,1391.91,26603.65
2021-10-14,1391.85,26603.65
2021-10-15,1392.7,26603.65
2021-10-18,1395.53,26603.65
2021-10-19,1395.33,26603.65
2021-10-20,1393.8,26547.13
2021-10-21,1384.77,26547.13
2021-10-22,1389.24,26547.13
2021-10-25,1385.4,26547.13
2021-10-26,1391.63,26547.13
2021-10-27,1423.02,26483.48
2021-10-28,1438.01,26483.48
2021-10-29,1444.27,26483.48
2021-11-01,1438.97,26483.48
2021-11-02,1452.46,26483.48
2021-11-03,1444.3,27025.85
2021-11-04,1448.34,27025.85
2021-11-05,1456.51,27025.85
2021-11-08,1467.57,27025.85
2021-11-09,1461.5,27025.85
2021-11-10,1465.02,27147.03
2021-11-11,1462.35,27147.03
2021-11-12,1473.37,27147.03
2021-11-15,1476.57,27147.03
2021-11-16,1466.45,27147.03
2021-11-17,1475.85,27193.79
2021-11-18,1469.83,27193.79
2021-11-19,1452.35,27193.79
2021-11-22,1447.25,27193.79
2021-11-23,1463.63,27193.79
2021-11-24,1488.87,26994.41
2021-11-25,1500.81,26994.41
2021-11-26,1493.03,26994.41
2021-11-29,1484.84,26994.41
2021-11-30,1478.44,26994.41
2021-12-01,1485.19,26992.98
2021-12-02,1482.05,26992.98
2021-12-03,1443.32,26992.98
2021-12-06,1413.58,26992.98
2021-12-07,1446.77,26992.98
2021-12-08,1452.87,26606.81
2021-12-09,1467.98,26606.81
2021-12-10,1463.54,26606.81
2021-12-13,1476.21,26606.81
2021-12-14,1476.02,26606.81
2021-12-15,1475.5,26806.22
2021-12-16,1476.61,26806.22
2021-12-17,1479.79,26806.22
2021-12-20,1477.33,26806.22
2021-12-21,1478.74,26806.22
2021-12-22,1477.67,26727.23
2021-12-23,1456.96,26727.23
2021-12-24,1477.03,26727.23
2021-12-27,1488.88,26727.23
2021-12-28,1494.39,26727.23
2021-12-29,1485.82,26716.61
2021-12-30,1485.97,26716.61
2021-12-31,1498.28,26716.61
2022-01-04,1525.58,26716.61
2022-01-05,1522.5,27079.43
2022-01-06,1528.57,27079.43
2022-01-07,1528.48,27079.43
2022-01-10,1503.71,27079.43
2022-01-11,1492.31,27079.43
2022-01-12,1510.51,26641.26
2022-01-13,1496.05,26641.26
2022-01-14,1496.02,26641.26
2022-01-17,1452.84,26641.26
2022-01-18,1438.94,26641.26
2022-01-19,1442.79,26420.75
2022-01-20,1465.3,26420.75
2022-01-21,1472.89,26420.75
2022-01-24,1439.71,26420.75
2022-01-25,1479.58,26420.75
2022-01-26,1481.58,26761.74
2022-01-27,1470.76,26761.74
2022-01-28,1478.96,26761.74
2022-02-07,1497.66,27019.65
2022-02-08,1500.99,27019.65
2022-02-09,1505.38,27251.25
2022-02-10,1506.79,27251.25
2022-02-11,1501.71,27251.25
2022-02-14,1471.96,27251.25
2022-02-15,1492.75,27251.25
2022-02-16,1492.1,27205.01
2022-02-17,1507.99,27205.01
2022-02-18,1504.84,27205.01
2022-02-21,1507.13,27205.01
